t_h,C_central_ng_mL
66.8140703517588,1144.1348654999335
66.93467336683418,1135.0076224285815
67.05527638190955,1126.0415442127814
67.17587939698493,1117.2337083625478
67.2964824120603,1108.5812449543052
67.41708542713567,1100.0813358217997
67.53768844221105,1091.7312142241644
67.65829145728642,1083.5281640656997
67.77889447236181,1075.4695178443849
67.89949748743719,1067.5526563114743
68.02010050251256,1059.7750081701583
68.14070351758794,1052.1340491834303
68.26130653266331,1044.627300163382
68.3819095477387,1037.2523267579265
68.50251256281408,1030.0067390567342
68.62311557788945,1022.888191322369
68.74371859296483,1015.8943796042989
68.8643216080402,1009.0230413887132
68.98492462311557,1002.2719552474482
69.10552763819095,995.6389409264943
69.22613065326632,989.1218578298382
69.3467336683417,982.7186033509283
69.46733668341709,976.427112856855
69.58793969849246,970.2453591817398
69.70854271356784,964.1713530658615
69.82914572864321,958.2031413588866
69.94974874371859,952.3388054345668
70.07035175879398,946.5764611885487
70.19095477386935,940.9142587726757
70.31155778894473,935.3503823966468
70.4321608040201,929.8830504234259
70.55276381909547,924.5105125216156
70.67336683417085,919.2310494603339
70.79396984924622,914.0429731092131
70.9145728643216,908.9446259972254
71.03517587939699,903.9343814972709
71.15577889447236,899.0106436582976
71.27638190954774,894.1718443808122
71.39698492462311,889.416443313258
71.51758793969849,884.7429278520151
71.63819095477388,880.1498131515431
71.75879396984925,875.6356420776497
71.87939698492463,871.1989838132438
72.0,866.8384331439058
72.0,866.8384331439058
72.12060301507537,1572.1853963931082
72.24120603015075,2193.7165416754583
72.36180904522612,2740.1031045470286
72.48241206030151,3219.1389614994428
72.60301507537689,3637.829072224315
72.72361809045226,4002.4690106459548
72.84422110552764,4318.716451681169
72.96482412060301,4591.655474181992
73.08542713567839,4825.854390997851
73.20603015075378,5025.417753695896
73.32663316582915,5194.033116429046
73.44723618090453,5335.013094132597
73.5678391959799,5451.333181659498
73.68844221105527,5545.66576375018
73.80904522613065,5620.410699453046
73.92964824120602,5677.72282583329
74.05025125628141,5719.536691151013
74.17085427135679,5747.588796483581
74.29145728643216,5763.437596687308
74.41206030150754,5768.481486334149
74.53266331658291,5763.974973540794
74.65326633165829,5751.0432241755025
74.77386934673366,5730.695140552013
74.89447236180905,5703.835122197552
75.01507537688443,5671.273641416861
75.1356783919598,5633.736753012753
75.25628140703517,5591.874645503267
75.37688442211055,5546.269330366996
75.49748743718592,5497.441556127832
75.6180904522613,5445.857025348769
75.73869346733669,5391.93198474304
75.85929648241206,5336.038251541137
75.97989949748744,5278.507732894253
76.10050251256281,5219.636489377187
76.22110552763819,5159.68838851161
76.34170854271356,5098.898389606523
76.46231155778895,5037.4754970541235
76.58291457286433,4975.605415479533
76.7035175879397,4913.452936779452
76.82412060301507,4851.164086060488
76.94472361809045,4788.868050767599
77.06532663316582,4726.678914847146
77.1859296482412,4664.697217589165
77.30653266331659,4603.011354815147
77.42713567839196,4541.698838299356
77.54773869346734,4480.827427710576
77.66834170854271,4420.45614791488
77.78894472361809,4360.636203211482
77.90954773869346,4301.411798878493
78.03015075376885,4242.820879376013
78.15075376884423,4184.895791610354
78.2713567839196,4127.663880816115
78.39195979899498,4071.148025851991
78.51256281407035,4015.3671200213853
78.63316582914572,3960.3365029136207
78.7537688442211,3906.0683482078075
78.87437185929649,3852.5720118836903
78.99497487437186,3799.8543448361065
79.11557788944724,3747.919973486957
79.23618090452261,3696.77155162676
79.35678391959799,3646.4099863919987
79.47738693467336,3596.83464099184
79.59798994974875,3548.0435165343633
79.71859296482413,3500.0334150657345
79.8391959798995,3452.8000857226316
79.95979899497488,3406.3383557069355
80.08040201005025,3360.6422476192765
80.20100502512562,3315.70508453324
80.321608040201,3271.519584052738
80.44221105527637,3228.077942469776
80.56281407035176,3185.3719100272133
80.68341708542714,3143.3928581898635
80.80402010050251,3102.131839736042
80.92462311557789,3061.5796423999677
81.04522613065326,3021.7268367215556
81.16582914572864,2982.563818694007
81.28643216080403,2944.080847739974
81.4070351758794,2906.268080493565
81.52763819095478,2869.115600817147
81.64824120603015,2832.6134464387787
81.76884422110552,2796.7516325569504
81.8894472361809,2761.520172724404
82.01005025125627,2726.9090972912386
82.13065326633166,2692.9084696592035
82.25125628140704,2659.5084005736167
82.37185929648241,2626.6990606563622
82.49246231155779,2594.4706913629625
82.61306532663316,2562.8136145276794
82.73366834170854,2531.7182406451366
82.85427135678393,2501.1750760211853
82.9748743718593,2471.1747289113173
83.09547738693468,2441.707914754703
83.21608040201005,2412.7654605999473
83.33668341708542,2384.338308809044
83.4572864321608,2356.4175201172075
83.57788944723617,2328.994276118341
83.69849246231156,2302.0598812386543
83.81909547738694,2275.605764253999
83.93969849246231,2249.623479403133
84.06030150753769,2224.104707142201
84.18090452261306,2199.041254580088
84.30150753768844,2174.425055630954
84.42211055276383,2150.248170916021
84.5427135678392,2126.502787446412
84.66331658291458,2103.181218112697
84.78391959798995,2080.2759010050263
84.90452261306532,2057.779398578969
85.0251256281407,2035.684396696318
85.14572864321607,2013.9837035546307
85.26633165829145,1992.670248514848
85.38693467336684,1971.737080835604
85.50753768844221,1951.1773683591616
85.62814070351759,1930.9843961214603
85.74874371859296,1911.1515648909374
85.86934673366834,1891.672389708728
85.98994974874373,1872.5404983688072
86.1105527638191,1853.749629836979
86.23115577889448,1835.2936327317657
86.35175879396985,1817.1664637043536
86.47236180904522,1799.3621858325178
86.5929648241206,1781.8749670706422
86.71356783919597,1764.6990785473513
86.83417085427135,1747.8288930664512
86.95477386934674,1731.25888339461
87.07537688442211,1714.9836207415133
87.19597989949749,1698.9977731187205
87.31658291457286,1683.2961037629962
87.43718592964824,1667.8734695910039
87.55778894472361,1652.7248195835255
87.678391959799,1637.8451933118165
87.79899497487438,1623.2297193319314
87.91959798994975,1608.873613730168
88.04020100502512,1594.772178605577
88.1608040201005,1580.9208005435082
88.28140703517587,1567.3149492993468
88.40201005025125,1553.9501760987669
88.52261306532662,1540.822112586875
88.64321608040201,1527.9264689790352
88.76381909547739,1515.2590331250874
88.88442211055276,1502.815668814862
89.00502512562814,1490.5923145205443
89.12562814070351,1478.5849823276033
89.2462311557789,1466.7897561100147
89.36683417085428,1455.202790827522
89.48743718592965,1443.8203109209942
89.60804020100502,1432.6386089582998
89.7286432160804,1421.6540449810288
89.84924623115577,1410.8630446497866
89.96984924623115,1400.26209826718
90.09045226130652,1389.8477601183824
90.21105527638191,1379.6166465266085
90.33165829145729,1369.5654350543878
90.45226130653266,1359.690863944646
90.57286432160804,1349.9897301727797
90.69346733668341,1340.458888604117
90.8140703517588,1331.095251605663
90.93467336683418,1321.8957873707284
91.05527638190955,1312.8575186734774
91.17587939698493,1303.9775225227152
91.2964824120603,1295.2529293806758
91.41708542713567,1286.6809211338536
91.53768844221105,1278.258730674147
91.65829145728642,1269.983641617659
91.77889447236181,1261.8529869404144
91.89949748743719,1253.8641473715038
92.02010050251256,1246.0145511306848
92.14070351758794,1238.301673731498
92.26130653266331,1230.723036550861
92.3819095477387,1223.2762052365442
92.50251256281408,1215.9587895420686
92.62311557788945,1208.7684430269558
92.74371859296483,1201.702862446737
92.8643216080402,1194.7597855091678
92.98492462311557,1187.93699069105
93.10552763819095,1181.2322968070253
93.22613065326632,1174.6435632523858
93.3467336683417,1168.16868818522
93.46733668341709,1161.8056070706264
93.58793969849246,1155.5522926781264
93.70854271356784,1149.4067545547393
93.82914572864321,1143.3670395164622
93.94974874371859,1137.431229877811
94.07035175879398,1131.5974418062542
94.19095477386935,1125.8638253196953
94.31155778894473,1120.2285640927962
94.4321608040201,1114.6898750304847
94.55276381909547,1109.246008903421
94.67336683417085,1103.8952472699766
94.79396984924622,1098.6359021130643
94.9145728643216,1093.466315840137
95.03517587939699,1088.3848610593116
95.15577889447236,1083.3899400840774
95.27638190954774,1078.4799860818794
95.39698492462311,1073.653459711768
95.51758793969849,1068.908848695293
95.63819095477388,1064.2446678165004
95.75879396984925,1059.659458921936
95.87939698492463,1055.1517910384018
96.0,1050.7202594251958
96.0,1050.7202594251958
96.12060301507537,1755.9962712434897
96.24120603015075,2377.4564929615885
96.36180904522612,2923.772156352554
96.48241206030151,3402.7371491729273
96.60301507537689,3821.356425681702
96.72361809045226,4185.925555735325
96.84422110552764,4502.10221464304
96.96482412060301,4774.970482613104
97.08542713567839,5009.098673078977
97.20603015075378,5208.591337197107
97.32663316582915,5377.136030332294
97.44723618090453,5518.045368071847
97.5678391959799,5634.294844656396
97.68844221105527,5728.556844361454
97.80904522613065,5803.231225975462
97.92964824120602,5860.472826416643
98.05025125628141,5902.216193860218
98.17085427135679,5930.1978293325155
98.29145728643216,5945.976187657006
98.41206030150754,5950.949663382292
98.53266331658291,5946.372764606397
98.65326633165829,5933.37065718081
98.77386934673366,5912.952243403263
98.89447236180905,5886.021922784789
99.01507537688443,5853.390167613392
99.1356783919598,5815.783032674462
99.25628140703517,5773.850706467909
99.37688442211055,5728.1752004535065
99.49748743718592,5679.277263135705
99.6180904522613,5627.622597057511
99.73869346733669,5573.627448911695
99.85929648241206,5517.6636359079
99.97989949748744,5460.0630651761485
100.10050251256281,5401.121797269817
100.22110552763819,5341.1036996889625
100.34170854271356,5280.2437317208405
100.46231155778895,5218.75089773582
100.58291457286433,5156.8109023371535
100.7035175879397,5094.588537399675
100.82412060301507,5032.229828008157
100.94472361809045,4969.863961585789
101.06532663316582,4907.605022057252
101.1859296482412,4845.553548691012
101.30653266331659,4783.797937287125
101.42713567839196,4722.415699597805
