t_h,C_central_ng_mL
79.11557788944724,14.45362371184161
79.23618090452261,14.362214795569255
79.35678391959799,14.269936448836903
79.47738693467336,14.176893296766487
79.59798994974875,14.083183369755016
79.71859296482413,13.98889849741926
79.8391959798995,13.894124685646906
79.95979899497488,13.798942441221016
80.08040201005025,13.703427121905277
80.20100502512562,13.607649219039393
80.321608040201,13.511674661732178
80.44221105527637,13.415565082396643
80.56281407035176,13.31937806714223
80.68341708542714,13.22316740884347
80.80402010050251,13.12698331654008
80.92462311557789,13.03087264477527
81.04522613065326,12.934879081661766
81.16582914572864,12.839043343286846
81.28643216080403,12.743403352940604
81.4070351758794,12.647994400613149
81.52763819095478,12.552849311512396
81.64824120603015,12.457998582438897
81.76884422110552,12.363470530630055
81.8894472361809,12.269291419903476
82.01005025125627,12.175485584251064
82.13065326633166,12.082075548450884
82.25125628140704,11.989082130284716
82.37185929648241,11.896524551618603
82.49246231155779,11.804420528276305
82.61306532663316,11.712786365702172
82.73366834170854,11.621637043888933
82.85427135678393,11.530986295894147
82.9748743718593,11.440846688467674
83.09547738693468,11.35122968811568
83.21608040201005,11.262145733531556
83.33668341708542,11.173604295490417
83.4572864321608,11.08561393777784
83.57788944723617,10.998182374364948
83.69849246231156,10.911316519431065
83.81909547738694,10.825022540791519
83.93969849246231,10.739305902970107
84.06030150753769,10.654171414004098
84.18090452261306,10.569623265559699
84.30150753768844,10.485665071581064
84.42211055276383,10.402299906587473
84.5427135678392,10.319530337736198
84.66331658291458,10.237358459829961
84.78391959798995,10.155785923718184
84.90452261306532,10.074813966217064
85.0251256281407,9.994443437023646
85.14572864321607,9.91467482321827
85.26633165829145,9.835508274706251
85.38693467336684,9.756943624912992
85.50753768844221,9.678980413475863
85.62814070351759,9.601617905106059
85.74874371859296,9.52485510856036
85.86934673366834,9.448690794638251
85.98994974874373,9.373123511749553
86.1105527638191,9.29815160264333
86.23115577889448,9.223773217849393
86.35175879396985,9.149986330245842
86.47236180904522,9.076788747597439
86.5929648241206,9.004178124533242
86.71356783919597,8.932151974485492
86.83417085427135,8.860707679615322
86.95477386934674,8.789842501676114
87.07537688442211,8.719553590801224
87.19597989949749,8.649837994748514
87.31658291457286,8.58069266721021
87.43718592964824,8.512114475355471
87.55778894472361,8.444100207662585
87.678391959799,8.376646580259896
87.79899497487438,8.309750243895815
87.91959798994975,8.243407789682323
88.04020100502512,8.177615754908034
88.1608040201005,8.112370628495214
88.28140703517587,8.047668855737928
88.40201005025125,7.9835068433711385
88.52261306532662,7.919880963612455
88.64321608040201,7.856787558582044
88.76381909547739,7.794222944024735
88.88442211055276,7.73218341293646
89.00502512562814,7.670665239094292
89.12562814070351,7.609664680017718
89.2462311557789,7.549177980195709
89.36683417085428,7.489201373642887
89.48743718592965,7.429731086663292
89.60804020100502,7.370763340222499
89.7286432160804,7.312294352188318
89.84924623115577,7.254320339565722
89.96984924623115,7.196837520326055
90.09045226130652,7.1398421154211995
90.21105527638191,7.083330350368416
90.33165829145729,7.027298456951044
90.45226130653266,6.971742674686596
90.57286432160804,6.916659252191238
90.69346733668341,6.862044448551007
90.8140703517588,6.80789453442642
90.93467336683418,6.7542057932758635
91.05527638190955,6.700974522301752
91.17587939698493,6.64819703347416
91.2964824120603,6.5958696543953135
91.41708542713567,6.543988729110954
91.53768844221105,6.492550618909195
91.65829145728642,6.441551702962487
91.77889447236181,6.390988379036406
91.89949748743719,6.340857064019944
92.02010050251256,6.291154194516789
92.14070351758794,6.241876227311371
92.26130653266331,6.193019639831835
92.3819095477387,6.144580930570606
92.50251256281408,6.0965566194359715
92.62311557788945,6.048943248121662
92.74371859296483,6.001737380376353
92.8643216080402,5.9549356023110995
92.98492462311557,5.908534522612892
93.10552763819095,5.862530772783351
93.22613065326632,5.816921007314178
93.3467336683417,5.771701903858738
93.46733668341709,5.726870163375742
93.58793969849246,5.682422510244248
93.70854271356784,5.6383556923748985
93.82914572864321,5.594666481280787
93.94974874371859,5.55135167215491
94.07035175879398,5.508408083907162
94.19095477386935,5.465832559208345
94.31155778894473,5.4236219645004695
94.4321608040201,5.381773190009684
94.55276381909547,5.340283149734157
94.67336683417085,5.299148781429996
94.79396984924622,5.2583670465787735
94.9145728643216,5.217934930351247
95.03517587939699,5.177849441555767
95.15577889447236,5.138107612584148
95.27638190954774,5.098706499342264
95.39698492462311,5.0596431811814995
95.51758793969849,5.020914760813198
95.63819095477388,4.982518364228226
95.75879396984925,4.94445114059721
95.87939698492463,4.906710262179993
96.0,4.8692929242146485
96.0,4.8692929242146485
96.12060301507537,5.828530009590619
96.24120603015075,6.721237371464539
96.36180904522612,7.5513982500822125
96.48241206030151,8.322761953555073
96.60301507537689,9.038857645767091
96.72361809045226,9.703007259255502
96.84422110552764,10.318337448812681
96.96482412060301,10.887791196690145
97.08542713567839,11.414138602736903
97.20603015075378,11.899986755550344
97.32663316582915,12.347789572069743
97.44723618090453,12.759856635083441
97.5678391959799,13.138361523446564
97.68844221105527,13.485350101825967
97.80904522613065,13.80274763446776
97.92964824120602,14.092366075108073
98.05025125628141,14.355910715311092
98.17085427135679,14.594986207719046
98.29145728643216,14.81110279975314
98.41206030150754,15.005681535872824
98.53266331658291,15.180059685915236
98.65326633165829,15.33549563733787
98.77386934673366,15.473173362825522
98.89447236180905,15.594207041623225
99.01507537688443,15.699644866335994
99.1356783919598,15.790473129399498
99.25628140703517,15.86761975285257
99.37688442211055,15.931957674138975
99.49748743718592,15.984308214011172
99.6180904522613,16.02544389901696
99.73869346733669,16.056091525275438
99.85929648241206,16.07693468832847
99.97989949748744,16.088616382205718
100.10050251256281,16.091741410269023
100.22110552763819,16.086878519805126
100.34170854271356,16.074562663743038
100.46231155778895,16.055296834948827
100.58291457286433,16.029554053832758
100.7035175879397,15.997779076305795
100.82412060301507,15.960390037934387
100.94472361809045,15.917780085651229
